https://im.mashina.kg/tachka/images//a/a/6/aa6c0c4d066687399c84393901807e00_240x180.jpg,$ 46 500,Kia Carnival,"2020 г., 2.2 л., автомат минивэн, дизель руль слева, 46 000 км"
https://im.mashina.kg/tachka/images//2/b/4/2b49c9af13c8c317a0795281e9f92bc4_240x180.jpg,$ 78 000,Lexus RX,"2022 г., 3.5 л., вариатор внедорожник 5 дв., гибрид руль слева, 10 000 км"
https://im.mashina.kg/tachka/images//b/7/8/b7830826feb9697b4189ecc4a24fd864_240x180.jpg,$ 35 000,Honda Pilot,"2018 г., 3 л., автомат внедорожник 5 дв., бензин руль слева, 86 000 км"
https://im.mashina.kg/tachka/images//f/a/6/fa6143c0d4c759f87ec4e8aca1fff520_240x180.jpg,$ 4 783,Mercedes-Benz W124,"1993 г., 2 л., механика седан, бензин руль слева, 200 000 км"
https://im.mashina.kg/tachka/images//5/2/5/525fb568c992f53a8c4397c7cb739f39_240x180.jpg,$ 13 500,Hyundai Avante,"2018 г., 1.6 л., автомат седан, бензин / газ руль слева"
https://im.mashina.kg/tachka/images//a/5/c/a5c29d45ace1ad26119839e95e2db078_240x180.jpg,$ 1 139,ВАЗ (Lada) 2107,"2006 г., 1.5 л., механика седан, бензин руль слева, 303 000 км"
https://im.mashina.kg/tachka/images//2/3/b/23b1ab191be975a653cc822b25f14454_240x180.jpg,$ 18 500,Hyundai Grandeur,"2017 г., 3 л., автомат седан, бензин / газ руль слева"
https://im.mashina.kg/tachka/images//f/4/b/f4b1ec9c40ac20f66f0073238ee325ac_240x180.jpg,$ 7 971,Mercedes-Benz E-класс,"2000 г., 3.2 л., автомат седан, бензин руль слева, 308 000 км"
https://im.mashina.kg/tachka/images//1/6/8/168188026ef8734ab1f7cc842d206772_240x180.jpg,$ 19 300,Kia K7,"2018 г., 3 л., автомат седан, газ руль слева, 177 000 км"
https://im.mashina.kg/tachka/images//4/0/b/40bd7d60a4a3f33cf66e0cde69d4cf85_240x180.jpg,$ 23 500,Kia K5 III Седан,"2020 г., 2 л., автомат седан, бензин / газ руль слева, 108 000 км"
https://im.mashina.kg/tachka/images//6/1/c/61ca7f7e704a39d8bc03d8c52b8ca4ef_240x180.jpg,$ 87 000,Toyota Land Cruiser Prado,"2022 г., 2.8 л., автомат внедорожник 5 дв., дизель руль слева, 20 км"
https://im.mashina.kg/tachka/images//4/2/c/42cea53c6fe5c99863f9a8ba7c92dac6_240x180.jpg,$ 58 000,Mercedes-Benz V-класс,"2018 г., 2.1 л., автомат минивэн, дизель руль слева, 73 000 км"
https://im.mashina.kg/tachka/images//8/e/b/8ebf23a2af7e5746bf65ab17e23eff35_240x180.jpg,$ 35 000,Toyota Highlander,"2017 г., 3.5 л., автомат внедорожник 5 дв., бензин руль слева, 67 000 км"
https://im.mashina.kg/tachka/images//3/f/1/3f126d005c1bcb07cdcac19862d61a66_240x180.jpg,$ 12 900,Hyundai Avante,"2018 г., 1.6 л., автомат седан, бензин / газ руль слева, 164 000 км"
https://im.mashina.kg/tachka/images//a/c/5/ac578a0194077dd73c6b669f1091db98_240x180.jpg,$ 16 000,Kia Sportage,"2012 г., 2 л., автомат внедорожник 5 дв., бензин руль слева, 109 000 км"
https://im.mashina.kg/tachka/images//2/2/4/224c96bdb0560cc752aab310f55a418b_240x180.jpg,$ 20 500,Hyundai Grandeur,"2017 г., 3 л., автомат седан, бензин / газ руль слева, 209 000 км"
https://im.mashina.kg/tachka/images//5/9/b/59b7698f1f19177a76f075bc74ca2082_240x180.jpg,$ 125 000,BMW X7,"2020 г., 3 л., автомат внедорожник 5 дв., дизель руль слева, 33 000 км"
https://im.mashina.kg/tachka/images//8/7/f/87fc9a26042b0da285ba55b46a09a83d_240x180.jpg,$ 37 800,Volkswagen ID.6,"2022 г., автомат внедорожник 5 дв., электро руль слева, 222 км"
https://im.mashina.kg/tachka/images//d/c/7/dc7e2bbefedee52af66f6455e433b41a_240x180.jpg,$ 15 500,Toyota Camry,"2014 г., 2.5 л., вариатор седан, гибрид руль слева, 150 000 км"
https://im.mashina.kg/tachka/images//2/2/7/227d4e07d1481b038e148f12a8f680ba_240x180.jpg,$ 17 500,Hyundai Grandeur,"2018 г., 3 л., автомат седан, бензин / газ руль слева, 190 000 км"
https://im.mashina.kg/tachka/images//5/d/5/5d5ccf69347417405c01a3523df12a51_240x180.jpg,$ 2 277,Daewoo Nexia,"2008 г., 1.6 л., механика седан, бензин руль слева, 264 000 км"
https://im.mashina.kg/tachka/images//8/b/0/8b08d8d4f8b7f223fbf0e907d444e3a8_240x180.jpg,$ 32 000,Toyota Camry,"2018 г., 2.5 л., вариатор седан, гибрид руль слева, 80 000 км"
https://im.mashina.kg/tachka/images//2/a/8/2a8628c97adbfdddfeb68d67e8071078_240x180.jpg,$ 15 600,Lexus RX,"2004 г., 3.3 л., автомат внедорожник 5 дв., бензин руль слева, 180 000 км"
https://im.mashina.kg/tachka/images//7/3/9/73978afbec718f32f16d2f94dd3ea133_240x180.jpg,$ 5 978,Honda Stepwgn,"1999 г., 2 л., автомат минивэн, бензин руль справа, 293 500 км"
https://im.mashina.kg/tachka/images//a/6/4/a645524b3cc5041ef02c1b2b16255de7_240x180.jpg,$ 5 850,BMW 7 серии,"2003 г., 3.6 л., автомат седан, бензин руль слева, 205 125 км"
https://im.mashina.kg/tachka/images//b/7/3/b73f683f5eb40168485fa6d08f853f91_240x180.jpg,$ 22 700,Toyota Camry,"2018 г., 2.5 л., автомат седан, бензин руль слева, 70 000 км"
https://im.mashina.kg/tachka/images//b/8/0/b809a7ea2971691a0519fb8292112db5_240x180.jpg,$ 9 337,Honda Stepwgn,"2003 г., 2 л., автомат минивэн, бензин руль справа, 252 761 км"
https://im.mashina.kg/tachka/images//6/f/a/6fa96d86185a668f99e9ad0736581e2d_240x180.jpg,$ 13 500,Hyundai Sonata,"2016 г., 2 л., автомат седан, бензин руль слева, 100 000 км"
https://im.mashina.kg/tachka/images//8/7/5/875b85701f92ca4c381e59205da75761_240x180.jpg,$ 8 200,Kia Morning,"2016 г., 1 л., автомат хэтчбек 5 дв., бензин руль слева, 38 000 км"
https://im.mashina.kg/tachka/images//b/8/8/b88883ccb605c5402f9709c39675ed46_240x180.jpg,$ 9 500,Honda Inspire,"2003 г., 3 л., автомат седан, бензин руль справа, 250 000 км"
https://im.mashina.kg/tachka/images//9/a/1/9a15fe76c515e5c1c8259c710792d862_240x180.jpg,$ 2 050,Daewoo Matiz,"2000 г., 0.8 л., механика хэтчбек 5 дв., бензин руль слева, 316 064 км"
https://im.mashina.kg/tachka/images//7/a/5/7a562ac9555ae019446c5a60c4520985_240x180.jpg,$ 7 700,Toyota Yaris Verso,"2000 г., 1.3 л., автомат компактвэн, бензин руль слева, 215 000 км"
https://im.mashina.kg/tachka/images//a/c/f/acf262bbd5002f4164f1194fa751646f_240x180.jpg,$ 6 263,Honda Fit,"2003 г., 1.3 л., вариатор хэтчбек 5 дв., бензин руль справа, 250 000 км"
https://im.mashina.kg/tachka/images//e/f/a/efa35acdd4b2e7e5c213bc3973afc8a3_240x180.jpg,$ 2 505,Opel Astra,"1998 г., 1.6 л., механика хэтчбек 3 дв., бензин руль слева"
https://im.mashina.kg/tachka/images//7/2/0/72086a27cc13c5dc6e1621f9cf91c3cb_240x180.jpg,$ 6 263,Volkswagen Polo,"2015 г., 1.6 л., механика седан, бензин руль слева, 240 000 км"
None,$ 1 480,ВАЗ (Lada) 2107,"2007 г., 1.6 л., механика седан, бензин руль слева, 123 000 км"
https://im.mashina.kg/tachka/images//e/7/8/e7875cedc94188d3560d6b4f9506c2d9_240x180.jpg,$ 9 700,Kia Morning,"2017 г., 1 л., автомат хэтчбек 5 дв., бензин руль слева, 55 000 км"
https://im.mashina.kg/tachka/images//e/1/9/e1912509163d25ae2adc564c8d75f663_240x180.jpg,$ 14 600,Hyundai Sonata,"2017 г., 2 л., автомат седан, газ руль слева, 250 000 км"
https://im.mashina.kg/tachka/images//9/a/e/9ae2112c7488a5cd0e69e26466ea0f4a_240x180.jpg,$ 10 500,BMW 5 серии,"2002 г., 2.5 л., автомат седан, бензин руль слева, 208 000 км"
https://im.mashina.kg/tachka/images//a/a/c/aac23265ad11f8efbef1e3a2215369e8_240x180.jpg,$ 17 999,Mercedes-Benz E-класс,"2002 г., 3.2 л., автомат седан, дизель руль слева, 119 000 км"
https://im.mashina.kg/tachka/images//a/0/d/a0d935dd7e2811d9957cd9d08d6cdcbc_240x180.jpg,$ 29 500,Volkswagen ID.4,"2022 г., автомат внедорожник 5 дв., электро руль слева"
https://im.mashina.kg/tachka/images//5/e/a/5ea9bc7af175195969d75d00861dbd04_240x180.jpg,$ 55 000,Toyota Camry,"2022 г., 2.5 л., автомат седан, бензин руль слева, 20 км"
https://im.mashina.kg/tachka/images//8/0/d/80de1123086b2ec2a32ecd40996ad9da_240x180.jpg,$ 10 700,Toyota Highlander,"2003 г., 3 л., автомат внедорожник 5 дв., бензин руль слева, 222 000 км"
https://im.mashina.kg/tachka/images//0/c/2/0c284a9e524245428711a5f2b1045320_240x180.jpg,$ 30 000,Kia K5 III Седан,"2019 г., 2 л., автомат седан, бензин руль слева, 27 000 км"
https://im.mashina.kg/tachka/images//8/8/e/88eaa803f122dc90f150f3ab8f427076_240x180.jpg,$ 37 500,Kia Sorento,"2020 г., 2.2 л., робот внедорожник 5 дв., дизель руль слева, 24 000 км"
https://im.mashina.kg/tachka/images//7/9/8/798415f3b653db627beca7b21700a49a_240x180.jpg,$ 5 500,Toyota Yaris,"2002 г., 1.3 л., механика хэтчбек 5 дв., бензин руль слева, 235 000 км"
https://im.mashina.kg/tachka/images//e/9/2/e92532a79cb6fa76119eeaeb76850de5_240x180.jpg,$ 23 000,Subaru Outback,"2017 г., 2.5 л., вариатор универсал, бензин руль слева, 170 000 км"
https://im.mashina.kg/tachka/images//e/d/7/ed75ed8016c87a5415f52fed4ee15f61_240x180.jpg,$ 5 010,Toyota Avensis,"2001 г., 2 л., механика седан, бензин руль слева, 275 000 км"
https://im.mashina.kg/tachka/images//e/e/5/ee5d7e37ba875ae8735e7385ab95af99_240x180.jpg,$ 37 500,Volkswagen ID.6,"2022 г., автомат внедорожник 5 дв., электро руль слева"
https://im.mashina.kg/tachka/images//4/0/7/4070c044fdc6c3d7338189a336fe11bb_240x180.jpg,$ 14 900,Kia Carnival,"2017 г., 2.2 л., автомат минивэн, дизель руль слева, 155 000 км"
https://im.mashina.kg/tachka/images//5/9/b/59b2fe84d9e7e3b5840e1876219559ae_240x180.jpg,$ 35 000,Subaru Outback,"2020 г., 2.5 л., вариатор универсал, бензин руль слева, 60 000 км"
https://im.mashina.kg/tachka/images//0/6/b/06b9645a9b25ebe68808cd626eb9b881_240x180.jpg,$ 9 800,Toyota Mark X,"2005 г., 2.5 л., автомат седан, бензин руль справа, 250 000 км"
https://im.mashina.kg/tachka/images//5/4/f/54f9146ab54523470fab397750fa6894_240x180.jpg,$ 25 500,BYD QIN,"2022 г., автомат седан, электро руль слева"
https://im.mashina.kg/tachka/images//d/8/d/d8d3e152f0f46f349a098c6ee87d0a60_240x180.jpg,$ 27 700,Kia K5 III Седан,"2020 г., 2 л., автомат седан, бензин руль слева, 55 000 км"
https://im.mashina.kg/tachka/images//9/1/a/91a23ea4736b9bfc914e94d13a580baa_240x180.jpg,$ 86 000,Lexus LX,"2015 г., 4.5 л., автомат внедорожник 5 дв., дизель руль слева, 125 000 км"
https://im.mashina.kg/tachka/images//2/9/2/2924c2a9ad4ad2ce71a36017c0b64ca9_240x180.jpg,$ 12 200,Toyota Highlander,"2002 г., 3 л., автомат внедорожник 5 дв., бензин руль слева, 277 208 км"
https://im.mashina.kg/tachka/images//b/b/2/bb21779aba2db45291724eaf40f397c1_240x180.jpg,$ 22 000,Toyota Corolla,"2020 г., 1.8 л., вариатор седан, бензин руль слева, 88 000 км"
https://im.mashina.kg/tachka/images//0/4/3/04346351d15d1861c628afa8e237ca92_240x180.jpg,$ 1 993,Daewoo Matiz,"2001 г., 0.8 л., механика хэтчбек 5 дв., бензин руль слева, 190 000 км"
https://im.mashina.kg/tachka/images//9/1/f/91f5a2951d5caac66f199928c4025b66_240x180.jpg,$ 24 000,Land Rover Range Rover Evoque,"2013 г., 2.2 л., автомат внедорожник 5 дв., дизель руль слева, 160 000 км"
https://im.mashina.kg/tachka/images//1/c/b/1cb903baaede2741bf069eb44b08e12e_240x180.jpg,$ 13 900,Hyundai Tucson,"2017 г., 2 л., автомат внедорожник 5 дв., дизель руль слева, 145 000 км"
https://im.mashina.kg/tachka/images//9/9/4/994ad8fd203a16f536b41edec66d2856_240x180.jpg,$ 25 030,Kia K5 III Седан,"2021 г., 2 л., автомат седан, бензин руль слева, 14 981 км"
https://im.mashina.kg/tachka/images//1/1/7/117909a7543ae125d86e9eb1e1613526_240x180.jpg,$ 19 900,Toyota RAV4,"2016 г., 2.5 л., автомат внедорожник 5 дв., бензин руль слева, 90 000 км"
https://im.mashina.kg/tachka/images//4/2/5/42561e87a76389cb53cc8d3d59f045fa_240x180.jpg,$ 26 900,Kia Sorento,"2017 г., 2.2 л., автомат внедорожник 5 дв., дизель руль слева, 90 000 км"
https://im.mashina.kg/tachka/images//a/8/b/a8b0fb2571f752c23a33c80101882901_240x180.jpg,$ 33 500,Kia Sorento,"2017 г., 2 л., автомат внедорожник 5 дв., бензин руль слева, 135 000 км"
https://im.mashina.kg/tachka/images//8/2/0/820248dea75fc3b4433bec05427af1e3_240x180.jpg,$ 30 900,Kia Carnival,"2018 г., 2.2 л., автомат минивэн, дизель руль слева, 72 000 км"
https://im.mashina.kg/tachka/images//1/d/5/1d5c68f7e0659650d90163511bb3ed12_240x180.jpg,$ 6 035,Honda Jazz,"2008 г., 1.5 л., механика хэтчбек 5 дв., бензин руль слева, 300 000 км"
https://im.mashina.kg/tachka/images//2/f/3/2f3efa52730ec89bb766ab1f0ac38a74_240x180.jpg,$ 24 500,Toyota RAV4,"2018 г., 2.5 л., вариатор внедорожник 5 дв., гибрид руль слева, 194 000 км"
https://im.mashina.kg/tachka/images//8/0/7/8073aeeeb880e2c38c86f56832acb5c1_240x180.jpg,$ 4 896,Nissan Serena,"2002 г., 2 л., вариатор минивэн, бензин руль справа, 370 000 км"
https://im.mashina.kg/tachka/images//b/b/c/bbcb94181ef128455ddf643adf384e59_240x180.jpg,$ 12 560,Hyundai IONIQ,"2016 г., 1.6 л., робот хэтчбек 5 дв., гибрид руль слева, 181 875 км"
https://im.mashina.kg/tachka/images//4/d/1/4d19099ca9e4932edfd0d37b42d96fb8_240x180.jpg,$ 9 500,Toyota Camry,"2002 г., 2.4 л., автомат седан, бензин руль слева, 335 000 км"
https://im.mashina.kg/tachka/images//1/8/6/1861a793e66719aa1261d22fcbf38d66_240x180.jpg,$ 21 910,Ford Mustang,"2016 г., 2.3 л., автомат купе, бензин руль слева, 127 626 км"
https://im.mashina.kg/tachka/images//c/b/8/cb81123c84fcf312b046928023b97452_240x180.jpg,$ 46 580,Lexus RX,"2017 г., 3.5 л., вариатор внедорожник 5 дв., гибрид руль слева, 95 626 км"
https://im.mashina.kg/tachka/images//2/e/4/2e4bb6e199e696781700fbb0f93755ec_240x180.jpg,$ 8 400,Kia Morning,"2018 г., 1 л., автомат хэтчбек 5 дв., бензин руль слева, 80 000 км"
https://im.mashina.kg/tachka/images//0/6/8/068f73113e3788e9c65b5829a21b8d25_240x180.jpg,$ 63 320,BMW X5,"2019 г., 3 л., автомат внедорожник 5 дв., дизель руль слева, 99 221 км"
https://im.mashina.kg/tachka/images//d/2/8/d28f534bf72b99fb4bd7f8649ece599a_240x180.jpg,$ 10 000,Toyota Camry,"2004 г., 2.4 л., автомат седан, бензин руль слева, 200 000 км"
https://im.mashina.kg/tachka/images//b/a/6/ba68310a057e1b0050eeeedaa020838a_240x180.jpg,$ 18 385,Hyundai Grandeur,"2017 г., 3 л., автомат седан, бензин / газ руль слева, 138 539 км"
https://im.mashina.kg/tachka/images//a/2/e/a2e7eaf767d0f2394b23e6f9f1bc2538_240x180.jpg,$ 22 500,Kia K7,"2017 г., 2.4 л., автомат седан, бензин руль слева, 121 500 км"
https://im.mashina.kg/tachka/images//b/2/3/b23d75e97bc0a1a28d3d0c919669542c_240x180.jpg,$ 16 520,Kia Sorento,"2016 г., 2 л., автомат внедорожник 5 дв., дизель руль слева, 169 455 км"
https://im.mashina.kg/tachka/images//d/4/3/d435fb1f489d7d56060cbf41239bf9c3_240x180.jpg,$ 52 000,Hyundai Palisade,"2020 г., 2.2 л., автомат внедорожник 5 дв., дизель руль слева, 39 000 км"
https://im.mashina.kg/tachka/images//f/b/5/fb59f5b9bc7e1f7ac2a3bd34fc96539d_240x180.jpg,$ 100 000,BMW X7,"2020 г., 3 л., автомат внедорожник 5 дв., дизель руль слева, 34 939 км"
https://im.mashina.kg/tachka/images//5/b/a/5ba473f149d3dd768a7f9a90222aa6b2_240x180.jpg,$ 35 500,Toyota Corolla,"2022 г., 1.6 л., вариатор седан, бензин руль слева новый"
https://im.mashina.kg/tachka/images//4/8/c/48c68a57c3b7e27f9532b35e3ce9a9cf_240x180.jpg,$ 18 000,Kia K5 II Седан,"2018 г., 2 л., автомат седан, бензин руль слева, 130 000 км"
https://im.mashina.kg/tachka/images//e/3/4/e34e5b3cef9aa8048484268e2fa4634c_240x180.jpg,$ 42 500,Lexus NX,"2021 г., 2.5 л., вариатор внедорожник 5 дв., гибрид руль слева, 35 000 км"
https://im.mashina.kg/tachka/images//7/3/e/73e69d3e5600d4004a1a5e2a83d8a0b2_240x180.jpg,$ 288 000,Mercedes-Benz Maybach GLS-класс,"2023 г., 4 л., автомат внедорожник 5 дв., бензин руль слева, 500 км"
https://im.mashina.kg/tachka/images//f/1/c/f1c6400a391a4e5b32e2ec99df707e05_240x180.jpg,$ 60 000,Kia Carnival,"2022 г., 2.2 л., автомат минивэн, дизель руль слева, 27 000 км"
https://im.mashina.kg/tachka/images//a/6/f/a6f3b72d42dd050002c967b50cca0601_240x180.jpg,$ 32 000,Toyota Corolla,"2022 г., 1.6 л., вариатор седан, бензин руль слева новый"
https://im.mashina.kg/tachka/images//3/6/2/362305eaa30e75745fef9609069c2981_240x180.jpg,$ 37 800,Volvo XC90,"2016 г., 2 л., автомат внедорожник 5 дв., дизель руль слева, 105 456 км"
https://im.mashina.kg/tachka/images//3/8/9/389ca2571892da384ab92a8ae90b5426_240x180.jpg,$ 52 500,Kia Mohave (Borrego),"2020 г., 3 л., автомат внедорожник 5 дв., дизель руль слева, 53 000 км"
https://im.mashina.kg/tachka/images//3/2/2/3229b8c9cfcb8b724777d4a460b9ef59_240x180.jpg,$ 5 600,Toyota HiAce,"2003 г., 2.4 л., механика минивэн, дизель руль слева, 160 000 км"
https://im.mashina.kg/tachka/images//7/2/4/724586daa92f9fe221db1a1c7d69a9d6_240x180.jpg,$ 32 000,Toyota Corolla,"2022 г., 1.6 л., вариатор седан, бензин руль слева новый"
https://im.mashina.kg/tachka/images//0/e/7/0e72f64a9ffbdc9174884cf2cd10a278_240x180.jpg,$ 190 800,Land Rover Range Rover,"2023 г., 3 л., автомат внедорожник 5 дв., дизель руль слева, 51 км"
https://im.mashina.kg/tachka/images//4/7/3/473c36ccc707be1dbbb245b29cc863e7_240x180.jpg,$ 4 400,Chevrolet Matiz,"2009 г., 1 л., механика хэтчбек 5 дв., бензин руль слева, 124 000 км"
https://im.mashina.kg/tachka/images//7/e/9/7e968ca5b9d7e8c5ad87750601b59527_240x180.jpg,$ 55 500,Land Rover Range Rover,"2016 г., 4.4 л., автомат внедорожник 5 дв., дизель руль слева, 109 650 км"
https://im.mashina.kg/tachka/images//0/3/7/037d01b2ff7376df9bb2e3a6b4aee04e_240x180.jpg,$ 49 000,Hyundai Grandeur,"2023 г., 3.5 л., автомат седан, бензин руль слева, 198 км"
https://im.mashina.kg/tachka/images//c/d/b/cdbcb77e47c51f75b484558cb84793dd_240x180.jpg,$ 27 500,Lexus ES,"2016 г., 2.5 л., вариатор седан, гибрид руль слева, 190 000 км"
https://im.mashina.kg/tachka/images//6/d/a/6da44ee74f3cbf0c1bad428cb48df3ac_240x180.jpg,$ 20 500,Kia Sorento,"2018 г., 2 л., автомат внедорожник 5 дв., дизель руль слева, 110 000 км"
https://im.mashina.kg/tachka/images//a/5/5/a5548d4557abf18ca3b7b4deaec5f9df_240x180.jpg,$ 46 500,Hyundai Palisade,"2020 г., 3.8 л., автомат внедорожник 5 дв., бензин руль слева, 43 000 км"
https://im.mashina.kg/tachka/images//c/9/1/c91322ba0b2e7a3f58b95cd69405ae22_240x180.jpg,$ 47 200,Toyota Camry,"2023 г., 2.5 л., автомат седан, бензин руль слева новый"
https://im.mashina.kg/tachka/images//c/3/d/c3da84e7513f17973d74fb12b236ea7f_240x180.jpg,$ 47 200,Toyota Camry,"2023 г., 2.5 л., автомат седан, бензин руль слева новый"
https://im.mashina.kg/tachka/images//b/b/9/bb99b0367cd1a5fc62c38bd1046974e1_240x180.jpg,$ 63 000,BMW 5 серии,"2021 г., 2 л., автомат седан, бензин руль слева, 11 275 км"
https://im.mashina.kg/tachka/images//9/5/4/95479172ea982f97409dbd7eb7a2ef24_240x180.jpg,$ 16 500,Toyota Camry,"2014 г., 2.5 л., автомат седан, бензин руль слева, 120 000 км"
https://im.mashina.kg/tachka/images//f/5/5/f55f50f2ebb36bce20298d256389df23_240x180.jpg,$ 4 896,Honda Fit,"2002 г., 1.3 л., вариатор хэтчбек 5 дв., бензин руль справа, 450 000 км"
https://im.mashina.kg/tachka/images//b/4/0/b403ad743836678806a5468b969dec17_240x180.jpg,$ 38 500,Lexus LX,"2008 г., 5.7 л., автомат внедорожник 5 дв., бензин руль слева, 154 000 км"
https://im.mashina.kg/tachka/images//e/e/e/eee24434cc4433016b66d50281ec6b39_240x180.jpg,$ 32 000,Lexus NX,"2018 г., 2 л., автомат внедорожник 5 дв., бензин руль слева, 80 200 км"
https://im.mashina.kg/tachka/images//0/9/0/090e18dbeb2dc754faffcb92d237cb80_240x180.jpg,$ 98 000,Toyota Land Cruiser,"2019 г., 4.5 л., автомат внедорожник 5 дв., дизель руль слева, 70 000 км"
https://im.mashina.kg/tachka/images//e/9/e/e9e7c789eeb951927a1dcdd638aa0b46_240x180.jpg,$ 19 500,Subaru Forester,"2017 г., 2.5 л., вариатор внедорожник 5 дв., бензин руль слева, 92 000 км"
https://im.mashina.kg/tachka/images//0/6/e/06ee17c8a43df261e060f83abefa7354_240x180.jpg,$ 13 500,Kia Optima,"2016 г., 2.4 л., автомат седан, бензин руль слева, 144 000 км"
https://im.mashina.kg/tachka/images//d/7/5/d7597c2ae57e254357f883811e02e2e8_240x180.jpg,$ 24 000,Toyota RAV4,"2018 г., 2.5 л., автомат внедорожник 5 дв., бензин руль слева, 120 000 км"
https://im.mashina.kg/tachka/images//c/3/b/c3b3f1d4623fdc05bc3bde5bac5acb31_240x180.jpg,$ 18 800,Kia Sportage,"2017 г., 2 л., автомат внедорожник 5 дв., дизель руль слева, 120 000 км"
https://im.mashina.kg/tachka/images//0/1/7/017ba407e17b18aa063df83844184d69_240x180.jpg,$ 44 500,Hyundai Palisade,"2021 г., 2.2 л., автомат внедорожник 5 дв., дизель руль слева, 37 000 км"
https://im.mashina.kg/tachka/images//2/e/b/2eb29e6c4224ae40aa81c070e9fb830a_240x180.jpg,$ 65 000,Lexus LX,"2014 г., 5.7 л., автомат внедорожник 5 дв., бензин руль слева, 90 778 км"
